Pelosi,0.03981691166975462,0.01787077185648573,-423.0,5.0,-209.0,214.0,", Election of the Speaker"
Passed,0.04025514829036366,0.01628740012896617,-420.0,20.0,-200.0,220.0,"Providing for consideration of H.R. 3967, the Honoring our Promise to Address Comprehensive Toxics Act of 2021, On Agreeing to the Resolution"
Passed,0.01455150797314687,-0.05149961750398854,-17.0,423.0,203.0,220.0,"Supporting the people of Ukraine, On Motion to Suspend the Rules and Agree"
Agreed to,0.028437905258619285,-0.023908990700955812,-203.0,235.0,16.0,219.0,", On Agreeing to the Amendment"
Failed,-0.0400931865880846,-0.016590785960917852,418.0,-20.0,199.0,-219.0,", On Agreeing to the Amendment"
Agreed to,0.013972107996626836,-0.05138645754514273,-11.0,425.0,207.0,218.0,", On Agreeing to the Amendment"
Agreed to,0.014507444811172372,-0.051035514415499035,-17.0,425.0,204.0,221.0,", On Agreeing to the Amendment"
Agreed to,0.026207093495686874,-0.027907595923435977,-172.0,270.0,49.0,221.0,", On Agreeing to the Amendment"
Passed,0.0375662960326778,0.006244316609408554,-363.0,83.0,-140.0,223.0,"Honoring our PACT Act, On Passage"
Passed,0.020030760666162266,-0.04446798707077923,-81.0,357.0,138.0,219.0,"DHS Basic Training Accredidation Improvement Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.017773680939153286,-0.04793084909475229,-54.0,384.0,165.0,219.0,"National Cybersecurity Preparedness Consortium Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.017754754080396097,-0.04402960370826301,-62.0,354.0,146.0,208.0,"Shadow Wolves Enhancement Act, On Motion to Suspend the Rules and Pass"
Passed,0.014737737030828183,-0.0500756462698274,-22.0,418.0,198.0,220.0,"Condemning threats of violence against historically Black colleges and universities (“HBCUs”) and reaffirming support for HBCUs and their students, On Motion to Suspend the Rules and Agree, as Amended"
Failed,-0.03774195325219805,-0.004685288618499575,360.0,-82.0,139.0,-221.0,", On Motion to Adjourn"
Passed,0.040301434960077424,0.015947145562808206,-418.0,20.0,-199.0,219.0,"Providing for consideration of H.R. 2471 Haiti Development, Accountability, and Institutional Transparency Initiative Act; H.J. Res. 75 Making Further Continuing Appropriations for the Fiscaly Year ending Sept 30, 2022; H.R. 6968 Suspending Energy Imports From Russia Act; and H.R. 7007, On Ordering the Previous Question"
Passed,0.03995440321612689,0.01667255944321403,-418.0,14.0,-202.0,216.0,"Providing for consideration of H.R. 2471 Haiti Development, Accountability, and Institutional Transparency Initiative Act; H.J. Res. 75 Making Further Continuing Appropriations for the Fiscaly Year ending Sept 30, 2022; H.R. 6968 Suspending Energy Imports From Russia Act; and H.R. 7007, On Agreeing to the Resolution"
Passed,0.019019568268231715,-0.03614276436749147,-91.0,293.0,101.0,192.0,"Haiti Development, Accountability, and Institutional Transparency Initiative Act, On Concurring in Senate Amdt with Amdt (Divisions B,C,F,X,Z, titles 2&3 of Division N)"
Passed,0.03752316601820863,0.0032383867020903748,-354.0,90.0,-132.0,222.0,"Haiti Development, Accountability, and Institutional Transparency Initiative Act, On Concurring in Senate Amdt with Amdt (Remaining Divisions)"
Passed,0.035342546164500006,-0.0012747635083927334,-323.0,113.0,-105.0,218.0,"Haiti Development, Accountability, and Institutional Transparency Initiative Act, Table Motion to Reconsider First Divided Question"
Passed,0.03819751720303456,0.00694046453823319,-371.0,69.0,-151.0,220.0,"Haiti Development, Accountability, and Institutional Transparency Initiative Act, Table Motion to Reconsider Second Divided Question"
Failed,-0.04044634188736399,-0.017447884882703914,425.0,-15.0,205.0,-220.0,"Suspending Energy Imports from Russia Act, On Motion to Recommit"
Passed,0.016353188771456077,-0.049127682516282134,-39.0,397.0,179.0,218.0,"Suspending Energy Imports from Russia Act, On Passage"
Passed,0.015545351339783523,-0.050223339313366186,-29.0,405.0,188.0,217.0,"Modernizing Access to Our Public Land Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.018541000663637848,-0.04567326212256535,-66.0,370.0,152.0,218.0,"Upper Colorado and San Juan River Basins Recovery Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.040235465748604336,0.01699390119839573,-421.0,15.0,-203.0,218.0,"Providing for consideration of H.R. 963, FAIR Act of 2022 and H.R. 2116, CROWN Act of 2021, On Ordering the Previous Question"
Passed,0.04048707213894439,0.017247259367341134,-424.0,12.0,-206.0,218.0,"Providing for consideration of H.R. 963, FAIR Act of 2022 and H.R. 2116, CROWN Act of 2021, On Agreeing to the Resolution"
Passed,0.013247622046541445,-0.05093151547318294,-6.0,418.0,206.0,212.0,"Save the Liberty Theatre Act, On Motion to Suspend the Rules and Pass"
Passed,0.018406674034355155,-0.04677635924149631,-62.0,378.0,158.0,220.0,"To designate the El Paso Community Healing Garden National Memorial, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,0.016901008208755577,-0.0483642461613672,-46.0,390.0,172.0,218.0,"Japanese American World War II History Network Act, On Motion to Suspend the Rules and Pass"
Passed,0.015639288915712337,-0.0511997675259467,-28.0,416.0,194.0,222.0,"Suspending Normal Trade Relations with Russia and Belarus Act, On Motion to Suspend the Rules and Pass"
Failed,-0.03899290734737613,-0.008323039720131601,380.0,-62.0,159.0,-221.0,", On Agreeing to the Amendment"
Failed,-0.04089056622901687,-0.017359327120839582,428.0,-14.0,207.0,-221.0,"FAIR Act, On Motion to Recommit"
Passed,0.040915945503651616,0.017465177546388964,-430.0,14.0,-208.0,222.0,"FAIR Act, On Passage"
Passed,0.039834329731416256,0.011732782227759931,-397.0,47.0,-175.0,222.0,"Creating a Respectful and Open World for Natural Hair Act, On Passage"
Passed,0.015521743108121535,-0.04741769207123121,-35.0,393.0,179.0,214.0,"Prohibiting Punishment of Acquitted Conduct Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.024043347645723138,-0.03406181570613875,-140.0,286.0,73.0,213.0,"To obtain and direct the placement in the Capitol or on the Capitol Grounds of a statue to honor Associate Justice of the Supreme Court of the United States Sandra Day O’Connor and a statue to honor Associate Justice of the Supreme Court of the United States Ruth Bader Ginsburg, On Motion to Suspend the Rules and Pass"
Passed,0.020487763540497222,-0.04139488070019026,-92.0,332.0,120.0,212.0,"Don Young Coast Guard Authorization Act of 2022, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.014721080490677293,-0.050113557387781824,-23.0,409.0,193.0,216.0,"Securing a Strong Retirement Act of 2022, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.021778162631806028,-0.04020866846134798,-107.0,329.0,111.0,218.0,"Better Cybercrime Metrics Act, On Motion to Suspend the Rules and Pass"
Passed,0.017471532647085966,-0.04799962121090719,-52.0,386.0,167.0,219.0,"Homicide Victims’ Families’ Rights Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.021652548998264232,-0.04064107307686623,-105.0,329.0,112.0,217.0,"COVID-19 American History Project Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.027150015343584147,-0.028286979698325047,-182.0,254.0,36.0,218.0,"Stop Sexual Assault and Harassment in Transportation Act, On Motion to Suspend the Rules and Pass"
Passed,0.015326017487324095,-0.05073195900891693,-27.0,413.0,193.0,220.0,"William T. Coleman, Jr. and Norman Y. Mineta Department of Transportation Headquarters Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.018478238127475073,-0.047501257205977254,-62.0,378.0,158.0,220.0,"Safeguarding Tomorrow through Ongoing Risk Mitigation Technical Corrections Act, On Motion to Suspend the Rules and Pass"
Passed,0.017228392507060777,-0.0486584072275318,-48.0,392.0,172.0,220.0,"FEMA Caseworker Accountability Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.03209904828210045,-0.014618520131178413,-258.0,182.0,-38.0,220.0,"Care is an Economic Development Strategy Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,0.038770552695961025,0.010604758532699038,-385.0,51.0,-167.0,218.0,"To designate the United States Courthouse and Federal Building located at 111 North Adams Street in Tallahassee, Florida, as the “Joseph Woodrow Hatchett United States Courthouse and Federal Building”, On Motion to Suspend the Rules and Pass"
Passed,0.023849627691903092,-0.03521255868762783,-137.0,303.0,83.0,220.0,"To designate the United States courthouse located 1501 North 6th Street in Harrisburg, Pennsylvania, as the “Sylvia H. Rambo United States Courthouse”, On Motion to Suspend the Rules and Pass"
Passed,0.013883338325259485,-0.050230076334444686,-15.0,411.0,198.0,213.0,"To designate the Federal Office Building located at 308 W. 21st Street in Cheyenne, Wyoming , as the “Louisa Swain Federal Office Building”, On Motion to Suspend the Rules and Pass"
Passed,0.0402549023195157,0.01673502437146599,-419.0,17.0,-201.0,218.0,"Providing for consideration of H.R. 3617, MORE Act; H.R. 6833, Affordable Insulin Now Act; and for other purposes, On Ordering the Previous Question"
Passed,0.04046754980427481,0.016671412683836012,-421.0,17.0,-202.0,219.0,"Providing for consideration of H.R. 3617, MORE Act; H.R. 6833, Affordable Insulin Now Act; and for other purposes, On Agreeing to the Resolution"
Passed,-0.004529205466843805,-0.04044336808802754,133.0,277.0,205.0,72.0,"Bioeconomy Research and Development Act, On Motion to Instruct Conferees"
Failed,-0.039341594924432295,-0.016245564204601243,410.0,-28.0,191.0,-219.0,"Affordable Insulin Now Act, On Motion to Recommit"
Passed,0.03974628097323535,0.012764567515211057,-402.0,40.0,-181.0,221.0,"Affordable Insulin Now Act, On Passage"
Agreed to,0.03539991383080993,0.005348946378223443,-339.0,71.0,-134.0,205.0,", On Agreeing to the Amendment"
Agreed to,0.03906814273878296,0.011358688614662972,-389.0,45.0,-172.0,217.0,", On Agreeing to the Amendment"
Failed,0.03749142322939074,0.01849120308505614,-395.0,-5.0,-200.0,195.0,", On Agreeing to the Amendment"
Failed,-0.04041319857065395,-0.016784670012126596,420.0,-18.0,201.0,-219.0,"MORE Act, On Motion to Recommit"
Passed,0.0396947835740646,0.016748205524919308,-414.0,16.0,-199.0,215.0,"MORE Act, On Passage"
Passed,0.02507115236061169,-0.027910782216664626,-166.0,268.0,51.0,217.0,"Medical Marijuana Research Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.030012823003602057,-0.016350610742058066,-236.0,200.0,-18.0,218.0,"Ensuring Lasting Smiles Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.016546778396719676,-0.04947574838474214,-40.0,398.0,179.0,219.0,"Data Mapping to Save Moms’ Lives Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.015407634696641265,-0.05106750970075431,-26.0,412.0,193.0,219.0,"Spectrum Coordination Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.023624021049520022,-0.03243426936030484,-139.0,273.0,67.0,206.0,"DHS Trade and Economic Security Council Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.021494663679571858,-0.042436072482743906,-98.0,342.0,122.0,220.0,"Resilient AMERICA Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.015387425798671878,-0.05044441035563127,-27.0,403.0,188.0,215.0,"SPEED Recovery Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.024181830990803288,-0.03536551444167327,-139.0,299.0,80.0,219.0,"Calling on the United States Government to uphold the founding democratic principles of the North Atlantic Treaty Organization and establish a Center for Democratic Resilience within the headquarters of the North Atlantic Treaty Organization, On Motion to Suspend the Rules and Agree, as Amended"
Passed,0.040654697870713574,0.01720332120304532,-425.0,13.0,-206.0,219.0,"Relating to the consideration of House Report 117-284 and an accompanying resolution, On Ordering the Previous Question"
Passed,0.04027004435763802,0.016104081189053827,-417.0,21.0,-198.0,219.0,"Relating to the consideration of House Report 117-284 and an accompanying resolution, On Agreeing to the Resolution"
Passed,0.040371865417452496,0.016585827038477163,-419.0,17.0,-201.0,218.0,"Recommending that the House of Representatives find Peter K. Navarro and Daniel Scavino, Jr., in Contempt of Congress for Refusal to Comply with Subpoenas Duly Issued by the Select Committee to Investigate the January 6th Attack on the United States Capitol, On Agreeing to the Resolution"
Passed,0.040686183148820644,0.017157184056653948,-425.0,15.0,-205.0,220.0,"Providing for consideration of H.R. 3807, Restaurant Revitalization Fund Replensihment Act, On Ordering the Previous Question"
Passed,0.04047087577985907,0.01726584066063057,-422.0,12.0,-205.0,217.0,"Providing for consideration of H.R. 3807, Restaurant Revitalization Fund Replensihment Act, On Agreeing to the Resolution"
Passed,0.015478462780124894,-0.050509438606167495,-29.0,411.0,191.0,220.0,"Ukraine Invasion War Crimes Deterrence and Accountability Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,-0.04059594446944364,-0.01701728283385482,424.0,-14.0,205.0,-219.0,"Restaurant Revitalization Fund Replenishment Act, On Motion to Recommit"
Passed,0.03957821453650194,0.015692774344942522,-406.0,20.0,-193.0,213.0,"Restaurant Revitalization Fund Replenishment Act, On Passage"
Passed,0.015120007568414721,-0.050664898813423814,-25.0,417.0,196.0,221.0,"Suspending Normal Trade Relations with Russia and Belarus Act, On Motion to Suspend the Rules and Concur in the Senate Amendment"
Passed,0.015472434818839913,-0.04986958993848899,-30.0,404.0,187.0,217.0,"Suspending Energy Imports from Russia Act, On Motion to Suspend the Rules and Concur in the Senate Amendment"
Passed,0.015510501372082082,-0.04920209827088234,-31.0,393.0,181.0,212.0,"American Fisheries Advisory Committee Act, On Motion to Suspend the Rules and Pass"
Passed,0.013214518319190863,-0.04812622245590056,-13.0,391.0,189.0,202.0,"Assessing Xi’s Interference and Subversion Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.015665508736894897,-0.050513236429662066,-29.0,405.0,188.0,217.0,"Protecting Semiconductor Supply Chain Materials from Authoritarians Act, On Motion to Suspend the Rules and Pass"
Passed,0.013860044556057934,-0.05133701948423062,-11.0,417.0,203.0,214.0,"Ukraine Religious Freedom Support Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.013682661099687677,-0.050826750073718514,-11.0,409.0,199.0,210.0,"Asset Seizure for Ukraine Reconstruction Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01717320990797489,-0.04880247819073173,-46.0,386.0,170.0,216.0,"Georgia Support Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01724503974403651,-0.049137077229085876,-46.0,392.0,173.0,219.0,"Expressing support for Moldova’s democracy, independence, and territorial integrity and strengthening United States and Moldova relations, On Motion to Suspend the Rules and Agree, As Amended"
Passed,0.021896735240384782,-0.03781451182257323,-112.0,306.0,97.0,209.0,"Transatlantic Telecommunications Security Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.015895514633638592,-0.05033598110892462,-32.0,406.0,187.0,219.0,"Countering Malign Russian Activities in Africa Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.025010362145632188,-0.029130536306586317,-158.0,254.0,48.0,206.0,"Caribbean Basin Security Initiative Authorization Act, On Motion to Suspend the Rules and Pass"
Passed,0.014302297831355658,-0.05172163424495779,-14.0,422.0,204.0,218.0,"Stop Iranian Drones Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.02161965995483074,-0.04222955102685422,-100.0,340.0,120.0,220.0,"Global Malnutrition Prevention and Treatment Act, On Motion to Suspend the Rules and Pass"
Passed,0.014149265468227264,-0.05152178709591657,-13.0,425.0,206.0,219.0,"To direct the Secretary of State to develop a strategy to regain observer status for Taiwan in the World Health Organization, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,0.04048577300367746,0.01699159780574225,-422.0,14.0,-204.0,218.0,"Providing for consideration of the bill (S. 3522) Ukraine Democracy Defense Lend-Lease Act, and for other purposes, On Ordering the Previous Question"
Passed,0.04075227917350525,0.017089163217611576,-425.0,15.0,-205.0,220.0,"Providing for consideration of the bill (S. 3522) Ukraine Democracy Defense Lend-Lease Act, and for other purposes, On Agreeing to the Resolution"
Passed,0.01616260238133684,-0.05021605773762629,-35.0,407.0,186.0,221.0,"Ukraine Democracy Defense Lend-Lease Act, On Passage"
Failed,-0.03855785946925917,-0.012042668910966205,388.0,-38.0,175.0,-213.0,", On Motion to Adjourn"
Passed,0.04046933966290427,0.01694652501584355,-421.0,15.0,-203.0,218.0,"Providing for consideration of H.R. 903, Rights for the TSA Workforce Act; H.R. 2499, Federal Firefighters Fairness Act; H.R. 5129, Community Services Block Grant Modernization Act; and H.R. 7691, Additional Ukraine Supplemental Appropriations Act; and for other purposes, On Ordering the Previous Question"
Passed,0.04028521359159207,0.0168297166904903,-419.0,15.0,-202.0,217.0,"Providing for consideration of H.R. 903, Rights for the TSA Workforce Act; H.R. 2499, Federal Firefighters Fairness Act; H.R. 5129, Community Services Block Grant Modernization Act; and H.R. 7691, Additional Ukraine Supplemental Appropriations Act; and for other purposes, On Agreeing to the Resolution"
Passed,0.02318213948386636,-0.037087493320893256,-127.0,311.0,92.0,219.0,"Additional Ukraine Supplemental Appropriations Act, 2022, On Passage"
Agreed to,0.039691875928334105,0.014108036632160715,-403.0,29.0,-187.0,216.0,", On Agreeing to the Amendment"
Agreed to,0.01348913993910224,-0.050949388803217636,-9.0,419.0,205.0,214.0,", On Agreeing to the Amendment"
Failed,-0.03774633520087867,-0.00985921688021526,372.0,-62.0,155.0,-217.0,", On Agreeing to the Amendment"
Passed,0.03262608769279743,-0.008557584197308232,-278.0,158.0,-60.0,218.0,"Federal Firefighters Fairness Act, On Passage"
Passed,0.017367927655065087,-0.04820243836625782,-50.0,382.0,166.0,216.0,"Promoting Digital Privacy Technologies Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01615277047636077,-0.04732793147899666,-41.0,377.0,168.0,209.0,"NOAA Weather Radio Modernization Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.014243714702067247,-0.05026283974249969,-17.0,405.0,194.0,211.0,"South Florida Clean Coastal Waters Act, On Motion to Suspend the Rules and Pass"
Passed,0.020040371528942127,-0.042893471712466456,-86.0,342.0,128.0,214.0,"Empowering the U.S. Fire Administration Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.025988979347570423,-0.028677647994711997,-170.0,252.0,41.0,211.0,"PRECIP Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.013982918115080645,-0.05060693012811887,-14.0,418.0,202.0,216.0,"United States Army Rangers Veterans of World War II Congressional Gold Medal Act, On Motion to Suspend the Rules and Pass"
Passed,0.026862453800943698,-0.025405967926434264,-187.0,241.0,27.0,214.0,"Fair Hiring in Banking Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.022214039734469105,-0.039697480634440306,-111.0,323.0,106.0,217.0,"Empowering States to Protect Seniors from Bad Actors Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.014091006956279623,-0.0507775249433141,-15.0,419.0,202.0,217.0,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.014269513640485532,-0.050944129027794695,-16.0,416.0,200.0,216.0,"Russia and Belarus Financial Sanctions Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.022837249653987493,-0.03654406391696319,-126.0,306.0,90.0,216.0,"Ukraine Comprehensive Debt Payment Relief Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.014135323760969088,-0.05073877221967871,-16.0,414.0,199.0,215.0,"Isolate Russian Government Officials Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01407364015254085,-0.050946200844637336,-15.0,415.0,200.0,215.0,"Russia and Belarus SDR Exchange Prohibition Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,0.035360984713554616,-0.000672803091508693,-324.0,106.0,-109.0,215.0,"Targeting Resources to Communities in Need Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01352382327490298,-0.04995364010222603,-12.0,408.0,198.0,210.0,"Vanessa Guillen Post Office Building, On Motion to Suspend the Rules and Pass"
Passed,0.017286606743875995,-0.04356203859034902,-60.0,354.0,147.0,207.0,"Lawrence M. ’Larry’ Walsh Sr. Post Office, On Motion to Suspend the Rules and Pass"
Passed,0.012874071493032197,-0.04909843275975032,-8.0,400.0,196.0,204.0,"Marine Corps Reserve PVT Jacob Cruz Post Office, On Motion to Suspend the Rules and Pass"
Passed,0.013528322030124206,-0.04925949640598881,-14.0,404.0,195.0,209.0,"Veterans of Iraq and Afghanistan Memorial Post Office Building, On Motion to Suspend the Rules and Pass"
Agreed to,0.03939328392465923,0.015803947787970146,-405.0,17.0,-194.0,211.0,", On Agreeing to the Amendment"
Failed,-0.039198397627291444,-0.017160775032445622,410.0,-12.0,199.0,-211.0,", On Agreeing to the Amendment"
Failed,-0.03998910632460456,-0.015633579308519528,413.0,-21.0,196.0,-217.0,", On Agreeing to the Amendment"
Failed,-0.04029013427302686,-0.01730805977135192,421.0,-11.0,205.0,-216.0,"Rights for the Transportation Security Administration Workforce Act, On Motion to Recommit"
Passed,0.04014976516921685,0.015823920369942592,-414.0,20.0,-197.0,217.0,"Rights for the Transportation Security Administration Workforce Act, On Passage"
Passed,0.013267812110862058,-0.050111485166606816,-9.0,409.0,200.0,209.0,"Private First Class Barrett Lyle Austin Post Office Building, On Motion to Suspend the Rules and Pass"
Passed,0.012771820425846275,-0.0496251684729942,-6.0,402.0,198.0,204.0,"Specialist Four Charles Johnson Post Office, On Motion to Suspend the Rules and Pass"
Passed,0.013121102050012719,-0.049781774454849645,-9.0,405.0,198.0,207.0,"Command Sergeant Major Lawrence E. ’Rabbit’ Kennedy Post Office Building, On Motion to Suspend the Rules and Pass"
Passed,0.013132804079034145,-0.04940535455268744,-10.0,402.0,196.0,206.0,"Lance Corporal Marc Lucas Tucker Post Office Building, On Motion to Suspend the Rules and Pass"
Passed,0.013595018710330932,-0.049898535795767564,-13.0,405.0,196.0,209.0,"CW4 Christian J. Koch Memorial Post Office, On Motion to Suspend the Rules and Pass"
Agreed to,0.04034581805827333,0.01616961717559824,-416.0,18.0,-199.0,217.0,", On Agreeing to the Amendment"
Failed,-0.04003005159206753,-0.01553322869651417,411.0,-21.0,195.0,-216.0,", On Agreeing to the Amendment"
Agreed to,0.014101717998557271,-0.05046743781883683,-16.0,418.0,201.0,217.0,", On Agreeing to the Amendment"
Failed,-0.04008466493172376,-0.01661509535793599,417.0,-15.0,201.0,-216.0,"Community Services Block Grant Modernization Act of 2022, On Motion to Recommit"
Passed,0.03725755359363012,0.004969969272153666,-356.0,78.0,-139.0,217.0,"Community Services Block Grant Modernization Act of 2022, On Passage"
Passed,0.01990817143316661,-0.0440214457605909,-81.0,355.0,137.0,218.0,"President’s Cup Cybersecurity Competition Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.03322379849657529,-0.010224554229522786,-279.0,159.0,-60.0,219.0,"Nonprofit Security Grant Program Improvement Act of 2022, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.017251683258986572,-0.02391648169677864,-102.0,208.0,53.0,155.0,"DHS Roles and Responsibilities in Cyber Space Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.04000321944881999,0.015817837997541967,-414.0,26.0,-194.0,220.0,"Providing for consideration of H.R. 6531, H.R. 7309, and S. 2938, and for other purposes, On Ordering the Previous Question"
Passed,0.04044735593323599,0.01636765310856313,-419.0,21.0,-199.0,220.0,"Providing for consideration of H.R. 6531, H.R. 7309, and S. 2938, and for other purposes, On Agreeing to the Resolution"
Agreed to,0.030715099780253215,-0.018967110451207254,-234.0,206.0,-14.0,220.0,", On Agreeing to the Amendment"
Agreed to,0.0401246496940471,0.015365011903364553,-412.0,26.0,-193.0,219.0,", On Agreeing to the Amendment"
Failed,-0.03918725737090997,-0.015044622545274156,403.0,-25.0,189.0,-214.0,", On Agreeing to the Amendment"
Failed,-0.03657821332071198,-0.011247074988684862,369.0,-67.0,151.0,-218.0,", On Agreeing to the Amendment"
Failed,-0.03906529257547383,-0.015816509181359618,406.0,-30.0,188.0,-218.0,"Workforce Innovation and Opportunity Act of 2022, On Motion to Recommit"
Passed,0.0398633016631112,0.015495904343623895,-409.0,25.0,-192.0,217.0,"Workforce Innovation and Opportunity Act of 2022, On Passage"
Passed,0.01684950845711928,-0.04878731635198711,-44.0,390.0,173.0,217.0,"State and Local Government Cybersecurity Act of 2021, On Motion to Suspend the Rules and Pass"
Passed,0.018674331219528217,-0.045519909392457564,-68.0,362.0,147.0,215.0,"Bombing Prevention Act of 2022, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01539007362749672,-0.04847273141811558,-33.0,383.0,175.0,208.0,"DHS Acquisition Reform Act, On Motion to Suspend the Rules and Pass"
Passed,0.01937306002590185,-0.04422749913824994,-77.0,353.0,138.0,215.0,"Cybersecurity Grants for Schools Act of 2022, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01474898796541278,-0.04974797940532498,-24.0,410.0,193.0,217.0,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to transfer the name of property of the Department of Veterans Affairs designated by law to other property of the Department, On Motion to Suspend the Rules and Pass"
Passed,0.018387968871284473,-0.044276660928157144,-68.0,362.0,147.0,215.0,"To designate the community-based outpatient clinic of the Department of Veterans Affairs planned to be built in Oahu, Hawaii, as the “Daniel Kahikina Akaka Department of Veterans Affairs Community-Based Outpatient Clinic”, On Motion to Suspend the Rules and Pass"
Passed,0.014435764440830268,-0.049855364743613066,-21.0,409.0,194.0,215.0,"To rename the Provo Veterans Center in Orem, Utah, as the “Col. Gail S. Halvorsen ’Candy Bomber’ Veterans Center”, On Motion to Suspend the Rules and Pass"
Passed,0.014351766801141565,-0.04887569450939025,-22.0,400.0,189.0,211.0,"Fiscal Year 2022 Veterans Affairs Major Medical Facility Authorization Act, On Motion to Suspend the Rules and Pass"
Passed,0.01394757465457598,-0.04995112390445284,-16.0,410.0,197.0,213.0,"Patient Advocate Tracker Act, On Motion to Suspend the Rules and Pass"
Passed,0.014125280462537622,-0.050161810220340344,-17.0,411.0,197.0,214.0,"Veterans Eligible to Transfer School (VETS) Credit Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.014880063387682574,-0.04926899151453062,-26.0,398.0,186.0,212.0,"Strengthening Oversight for Veterans Act of 2021, On Motion to Suspend the Rules and Pass"
Passed,0.01671839187068669,-0.04662000884473399,-48.0,382.0,167.0,215.0,"To direct the Secretary of Veterans Affairs to update the payment system of the Department of Veterans Affairs to allow for electronic fund transfer of educational assistance, administered by the Secretary, to a foreign institution of higher education, On Motion to Suspend the Rules and Pass"
Passed,0.02128256858177761,-0.03981800630658059,-103.0,327.0,112.0,215.0,"Student Veteran Work Study Modernization Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01406950181331587,-0.04998205817483952,-17.0,407.0,195.0,212.0,"Department of Veterans Affairs Principles of Benefits Automation Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.04017336334517513,0.01668183673251082,-418.0,16.0,-201.0,217.0,"Providing for consideration of H.R. 350, Domestic Terrorism Prevention Act; H.R. 7688, Consumer Fuel Price Gouging Prevention Act; H.R. 7790, Infant Formula Supplemental Appropriations Act, 2022; and for other purposes, On Ordering the Previous Question"
Passed,0.040373855990661255,0.016758079216963734,-420.0,16.0,-202.0,218.0,"Providing for consideration of H.R. 350, Domestic Terrorism Prevention Act; H.R. 7688, Consumer Fuel Price Gouging Prevention Act; H.R. 7790, Infant Formula Supplemental Appropriations Act, 2022; and for other purposes, On Agreeing to the Resolution"
Failed,-0.040181919849843435,-0.016187728636972702,417.0,-21.0,198.0,-219.0,"Targeting Resources to Communities in Need Act, On Motion to Recommit"
Passed,0.03712859826967883,0.002388632297486563,-347.0,93.0,-127.0,220.0,"Targeting Resources to Communities in Need Act, On Passage"
Passed,0.03964070862492114,0.01288343036545794,-400.0,40.0,-180.0,220.0,"To designate the United States Courthouse and Federal Building located at 111 North Adams Street in Tallahassee, Florida, as the “Joseph Woodrow Hatchett United States Courthouse and Federal Building”, On Passage"
