Pelosi,0.04200070764969961,0.0187862424013992,-406.0,10.0,-198.0,208.0,", Election of the Speaker"
Passed,0.04002856474784616,0.00875809447867552,-375.0,69.0,-153.0,222.0,"Merchant Mariners of World War II Congressional Medal Act, On Concurring in the Senate Amdt with Amdt Specified in Section 4(b) of H. Res. 811"
Passed,0.023871225030082065,-0.04423324149559276,-152.0,294.0,71.0,223.0,"Protect and Restore America’s Estuaries Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.02086339496986129,-0.05140814477490525,-119.0,329.0,105.0,224.0,"GLRI Act, On Motion to Suspend the Rules and Pass"
Passed,0.030974869318359622,-0.02516481863079512,-240.0,204.0,-18.0,222.0,"USPS Fairness Act, On Motion to Suspend the Rules and Pass"
Passed,0.043396030819937655,0.015574329908976661,-416.0,30.0,-193.0,223.0,"Raising a question of the privileges of the House, On Motion to Table"
Passed,0.04356221354175733,0.015463485685377606,-417.0,31.0,-193.0,224.0,"Providing for consideration of H.Res. 826, expressing disapproval of the Trump administration’s harmful actions towards Medicaid; H.R. 2474, the Protecting the Right to Organize Act of 2019; and H.R. 5687, making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes, On Ordering the Previous Question"
Passed,0.0428105567091487,0.015807444843802136,-409.0,27.0,-191.0,218.0,"Providing for consideration of H.Res. 826, expressing disapproval of the Trump administration’s harmful actions towards Medicaid; H.R. 2474, the Protecting the Right to Organize Act of 2019; and H.R. 5687, making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes, On Agreeing to the Resolution"
Agreed to,0.041870583675542125,0.009024502079076735,-388.0,60.0,-164.0,224.0,", On Agreeing to the Amendment"
Failed,-0.041359392505197524,-0.013221885154828913,388.0,-38.0,175.0,-213.0,", On Agreeing to the Amendment"
Failed,-0.04257546544581994,-0.012275479999554396,397.0,-45.0,176.0,-221.0,", On Agreeing to the Amendment"
Agreed to,0.04217458301372134,0.00884639267110836,-389.0,61.0,-164.0,225.0,", On Agreeing to the Amendment"
Failed,-0.041579728121108286,-0.011427796440365389,388.0,-44.0,172.0,-216.0,", On Agreeing to the Amendment"
Failed,-0.041910957613482534,-0.010835427775075653,390.0,-48.0,171.0,-219.0,", On Agreeing to the Amendment"
Agreed to,0.016195013402244347,-0.06095207777568225,-67.0,383.0,158.0,225.0,", On Agreeing to the Amendment"
Agreed to,0.04159889148438433,0.005971884274052158,-377.0,73.0,-152.0,225.0,", On Agreeing to the Amendment"
Failed,-0.042936987328019045,-0.015996592585236516,411.0,-27.0,192.0,-219.0,"Protecting the Right to Organize Act, On Motion to Recommit with Instructions"
Passed,0.041773779853893474,0.014863827531107893,-393.0,31.0,-181.0,212.0,"Protecting the Right to Organize Act, On Passage"
Passed,0.04285724266185137,0.01469188435840801,-410.0,34.0,-188.0,222.0,"Expressing disapproval of the Trump administration’s harmful actions towards Medicaid, On Agreeing to the Resolution"
Agreed to,0.038834747751648926,-0.0011596210310231515,-340.0,104.0,-118.0,222.0,", On Agreeing to the Amendment"
Failed,-0.042113194226759194,-0.012801480620549621,398.0,-46.0,176.0,-222.0,"Emergency Supplemental Appropriations for Disaster Relief and Puerto Rico Disaster Tax Relief Act, On Motion to Recommit"
Passed,0.04012017587939635,0.005139190814971939,-363.0,77.0,-143.0,220.0,"Emergency Supplemental Appropriations for Disaster Relief and Puerto Rico Disaster Tax Relief Act, On Passage"
Passed,0.013956723390571165,-0.05887737668616804,-50.0,364.0,157.0,207.0,"Homeland Security for Children Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.012547978612436037,-0.06017568324987463,-37.0,375.0,169.0,206.0,"DHS Acquisition Reform Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.0425768002938205,0.013917561185037003,-407.0,37.0,-185.0,222.0,"Providing for consideration of the bill (H.R. 2546) the Colorado Wildnerness Act, and for other purposes; providing for consideration of the joint resolution (H.J. Res. 79) removing the deadline for the ratification of the equal rights amendment; and for other purposes, On Ordering the Previous Question"
Passed,0.042518972203471,0.01366089062602041,-406.0,38.0,-184.0,222.0,"Providing for consideration of the bill (H.R. 2546) the Colorado Wildnerness Act, and for other purposes; providing for consideration of the joint resolution (H.J. Res. 79) removing the deadline for the ratification of the equal rights amendment; and for other purposes, On Agreeing to the Resolution"
Passed,0.0200508511727023,-0.05306873742195994,-110.0,338.0,114.0,224.0,"Smithsonian Women’s History Museum Act, On Motion to Suspend the Rules and Pass, as Amended"
Agreed to,0.04294150885186252,0.014138036852450221,-406.0,38.0,-184.0,222.0,", On Agreeing to the Amendment"
Failed,-0.04275497376689745,-0.0109340674368473,396.0,-54.0,171.0,-225.0,", On Agreeing to the Amendment"
Failed,-0.042583077294414955,-0.010841275176066534,396.0,-52.0,172.0,-224.0,", On Agreeing to the Amendment"
Agreed to,0.01482508535825006,-0.061587717171177205,-56.0,388.0,166.0,222.0,", On Agreeing to the Amendment"
Failed,-0.04253876437843506,-0.014805229119574733,401.0,-33.0,184.0,-217.0,", On Agreeing to the Amendment"
Failed,-0.042633092834799095,-0.012888872434284594,399.0,-43.0,178.0,-221.0,", On Agreeing to the Amendment"
Agreed to,0.012724498935609022,-0.0651017462279858,-32.0,412.0,190.0,222.0,", On Agreeing to the Amendment"
Failed,-0.04281767585447901,-0.012609993645925011,401.0,-47.0,177.0,-224.0,", On Agreeing to the Amendment"
Failed,-0.040594749374438,-0.01675838020027253,389.0,-17.0,186.0,-203.0,"Protecting America’s Wilderness Act, On Motion to Recommit with Instructions"
Passed,0.042975014089244465,0.012105583995156037,-401.0,49.0,-176.0,225.0,"Protecting America’s Wilderness Act, On Passage"
Passed,0.04294417613271064,0.011920825809175329,-404.0,50.0,-177.0,227.0,"Removing the deadline for the ratification of the equal rights amendment, On Passage"
Passed,0.013070807017552082,-0.0647661313706738,-37.0,407.0,185.0,222.0,"Emmett Till Antilynching Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.012550487433439336,-0.06506990735239954,-31.0,411.0,190.0,221.0,"GIVE Act, On Motion to Suspend the Rules and Pass"
Passed,0.014090298319651098,-0.06307057378326089,-47.0,393.0,173.0,220.0,"To amend the National Trails System Act to direct the Secretary of the Interior to conduct a study on the feasibility of designating the Chief Standing Bear National Historic Trail, and for other purposes, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.04301025980066163,0.014749276894162416,-412.0,36.0,-188.0,224.0,"Providing for consideration of the bill (H.R. 2339) to amend the Federal Food, Drug, and Cosmetic Act with respect to the sale and marketing of tobacco products, and for other purposes, On Ordering the Previous Question"
Passed,0.04015282319092178,0.017581371390939578,-387.0,11.0,-188.0,199.0,"Providing for consideration of the bill (H.R. 2339) to amend the Federal Food, Drug, and Cosmetic Act with respect to the sale and marketing of tobacco products, and for other purposes, On Agreeing to the Resolution"
Passed,0.013476145218805904,-0.0641515916317585,-40.0,406.0,183.0,223.0,"Gold Star Mothers Families National Monument Extension Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,-0.041953061950008814,-0.014654316509840355,400.0,-34.0,183.0,-217.0,"Reversing the Youth Tobacco Epidemic Act of 2019, On Motion to Recommit with Instructions"
Passed,0.03852215673120669,0.015428502944159372,-363.0,19.0,-172.0,191.0,"Reversing the Youth Tobacco Epidemic Act of 2019, On Passage"
Passed,0.010395144390216968,-0.05679155794553596,-22.0,354.0,166.0,188.0,"Fair Debt Collection Practices for Servicemembers Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01051654300436134,-0.05691874820242231,-23.0,355.0,166.0,189.0,"Ensuring Chinese Debt Transparency Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.011877289912734465,-0.06068727234856655,-30.0,372.0,171.0,201.0,"Condemning continued violence against civilians by armed groups in the Central African Republic and supporting efforts to achieve a lasting political solution to the conflict, On Motion to Suspend the Rules and Agree, as Amended"
Passed,0.014027197942149421,-0.058645388192379716,-51.0,359.0,154.0,205.0,"Malala Yousafzai Scholarship Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.04279935939742349,0.01601896224965542,-412.0,26.0,-193.0,219.0,"Providing for consideration of the bill (H.R. 1140) the Rights for Transportation Security Officers Act, and for other purposes; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions, On Ordering the Previous Question"
Passed,0.04276979741656583,0.015442165847522523,-411.0,29.0,-191.0,220.0,"Providing for consideration of the bill (H.R. 1140) the Rights for Transportation Security Officers Act, and for other purposes; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions, On Agreeing to the Resolution"
Passed,0.012041351415673722,-0.06574529014675687,-26.0,414.0,194.0,220.0,"TAIPEI Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.012585966156438439,-0.06552605970973863,-32.0,412.0,190.0,222.0,"Coronavirus Preparedness and Response Supplemental Appropriations Act, 2020, On Motion to Suspend the Rules and Pass"
Agreed to,0.01175526875057831,-0.06247882666935254,-28.0,394.0,183.0,211.0,", On Agreeing to the Amendment"
Agreed to,0.011963990029580531,-0.06309151216044143,-29.0,397.0,184.0,213.0,", On Agreeing to the Amendment"
Passed,-0.03188646909507071,-0.025596376526781244,317.0,53.0,185.0,-132.0,"Rights for Transportation Security Officers Act, On Motion to Recommit with Instructions"
Passed,0.04043228233565052,0.008170395620060044,-372.0,60.0,-156.0,216.0,"Rights for Transportation Security Officers Act, On Passage"
Passed,0.012304522828544797,-0.061606304639658015,-34.0,390.0,178.0,212.0,"Encouraging reunions of divided Korean-American families, On Motion to Suspend the Rules and Agree, As Amended"
Passed,0.012327814741084324,-0.06169399960774935,-34.0,390.0,178.0,212.0,"Divided Families Reunification Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.015470207809694951,-0.060896330073761336,-63.0,381.0,159.0,222.0,"Implementing the recommendations adopted by the Select Committee on the Modernization of Congress, On Motion to Suspend the Rules and Agree, As Amended"
Passed,0.023624505803491118,0.005926199202337106,-210.0,28.0,-91.0,119.0,", On Approving the Journal"
Passed,0.04305683717260144,0.013748001806446841,-411.0,41.0,-185.0,226.0,"Providing for consideration of S.J. Res. 68, to direct the removal of US Armed Forces from hostilities against the Islamic Republic of Iran; the Senate amendment to H.R. 2486, the FUTURE Act; and H.R. 6172, the USA FREEDOM Reauthorization Act of 2020; and for other purposes, On Ordering the Previous Question"
Passed,0.0423407329376486,0.014655074098279004,-404.0,36.0,-184.0,220.0,"Providing for consideration of S.J. Res. 68, to direct the removal of US Armed Forces from hostilities against the Islamic Republic of Iran; the Senate amendment to H.R. 2486, the FUTURE Act; and H.R. 6172, the USA FREEDOM Reauthorization Act of 2020; and for other purposes, On Agreeing to the Resolution"
Passed,0.013345324667165736,-0.0647461524920335,-39.0,411.0,186.0,225.0,"Support for Veterans in Effective Apprenticeships Act of 2019, On Motion to Suspend the Rules and Pass"
Passed,0.00476574423416729,-0.02777163746763226,-11.0,143.0,66.0,77.0,"USA FREEDOM Reauthorization Act, On Passage"
Failed,-0.019237635455664568,0.05425313579282567,106.0,-342.0,-118.0,-224.0,"USA FREEDOM Reauthorization Act, On Agreeing to the Buck of Colorado Amendment to the Title"
Failed,-0.039722912832945156,-0.017708466077382332,381.0,-13.0,184.0,-197.0,"To direct the removal of United States Armed Forces from hostilities against the Islamic Republic of Iran that have not been authorized by Congress, On Motion to Commit with Instructions"
Passed,0.04094983420046989,0.01357600437719298,-388.0,40.0,-174.0,214.0,"To direct the removal of United States Armed Forces from hostilities against the Islamic Republic of Iran that have not been authorized by Congress, On Passage"
Passed,0.020902399593037753,-0.049975976729972726,-123.0,323.0,100.0,223.0,"Families First Coronavirus Response Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.04092130841453059,0.014144563920251079,-393.0,31.0,-181.0,212.0,"Providing for the adoption of the resolution (H.Res. 935) establishing a Select Subcommittee on the Coronavirus Crisis as a select investigative subcommittee of the Committee on Oversight and Reform, On Agreeing to the Resolution"
Passed,0.012561604453236433,-0.06120224805814839,-37.0,383.0,173.0,210.0,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes, On Motion to Suspend the Rules and Concur in the Senate Amendment"
Passed,0.0417357015786601,0.013486597380953808,-400.0,38.0,-181.0,219.0,"Providing for consideration of H. Res. 965; providing for consideration of the bill (H.R. 6800) making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes; providing for proceedings during the period from May 19, 2020, through July 21, 2020; and for other purposes, On Ordering the Previous Question"
Passed,0.038741717734014476,0.017128516759088018,-377.0,9.0,-184.0,193.0,"Providing for consideration of H. Res. 965; providing for consideration of the bill (H.R. 6800) making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes; providing for proceedings during the period from May 19, 2020, through July 21, 2020; and for other purposes, On Agreeing to the Resolution"
Passed,0.04138794992975977,0.015120386330402769,-399.0,29.0,-185.0,214.0,"Authorizing remote voting by proxy in the House of Representatives and providing for official remote committee proceedings during a public health emergency due to a novel coronavirus, and for other purposes, On Agreeing to the Resolution"
Failed,-0.039357307620766634,-0.017852567065080194,380.0,-10.0,185.0,-195.0,"HEROES Act, On Motion to Recommit with Instructions"
Passed,0.03902737482303669,0.017497258342948192,-376.0,10.0,-183.0,193.0,"HEROES Act, On Passage"
