Hastert,-0.03625032919550655,0.027873739208515436,424.0,28.0,226.0,-198.0,", Election of the Speaker"
Passed,-0.026492919796144918,-0.03442210970052886,37.0,389.0,213.0,176.0,"To designate the facility of the United States Postal Service located at 40 Putnam Avenue in Hamden, Connecticut, as the “Linda White-Epps Post Office”, On Motion to Suspend the Rules and Pass"
Passed,-0.02650643403419602,-0.03458261429247369,36.0,390.0,213.0,177.0,"Supporting the goals and ideals of Peace Officers Memorial Day, On Motion to Suspend the Rules and Agree"
Passed,-0.026633314628239313,-0.03460888932258448,37.0,391.0,214.0,177.0,"To amend Public Law 104-329 to modify authorities for the use of the National Law Enforcement Officers Memorial Maintenance Fund, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,-0.03553459488258181,0.025638081071622534,407.0,39.0,223.0,-184.0,"Providing for consideration of the bill (H.R. 2360) making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2006, and for other purposes, On Ordering the Previous Question"
Passed,-0.03502743252651036,0.025236948532010556,402.0,38.0,220.0,-182.0,"Providing for consideration of the bill (H.R. 2360) making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2006, and for other purposes, On Agreeing to the Resolution, as Amended"
Agreed to,0.027135743950706753,-0.028687976505136766,-342.0,26.0,-158.0,184.0,", On Agreeing to the Amendment"
Failed,-0.01835693866251416,0.03139449344624729,288.0,-92.0,98.0,-190.0,", On Agreeing to the Amendment"
Failed,0.029740323714736578,-0.02233384226465343,-341.0,-25.0,-183.0,158.0,", On Agreeing to the Amendment"
Agreed to,0.027578571997346948,-0.028738394711707554,-355.0,27.0,-164.0,191.0,", On Agreeing to the Amendment"
Passed,-0.02849602111237652,-0.03776909833389206,34.0,422.0,228.0,194.0,"Department of Homeland Security Appropriations, FY 2006, On Passage"
Passed,-0.03630031995173026,0.02794204376024315,424.0,28.0,226.0,-198.0,"Providing for the consideration of H.R. 1817, Department of Homeland Security Authorization Act for Fiscal Year 2006, On Ordering the Previous Question"
Passed,-0.03401217631853011,0.005491098725484663,282.0,160.0,221.0,-61.0,"Providing for the consideration of H.R. 1817, Department of Homeland Security Authorization Act for Fiscal Year 2006, On Agreeing to the Resolution"
Failed,0.03618663505386284,-0.022741723893017807,-387.0,-61.0,-224.0,163.0,", On Agreeing to the Amendment"
Agreed to,-0.013595196443423555,-0.032778229239021434,-49.0,297.0,124.0,173.0,", On Agreeing to the Amendment"
Agreed to,-0.03393683270180206,0.02053957587191633,352.0,58.0,205.0,-147.0,", On Agreeing to the Amendment"
Failed,0.03621435015939954,-0.02208440968665117,-382.0,-64.0,-223.0,159.0,", On Agreeing to the Amendment"
Failed,0.03644452974981372,-0.027015388304817083,-417.0,-35.0,-226.0,191.0,", On Agreeing to the Amendment"
Failed,0.03615826074582691,-0.027475557142207188,-420.0,-30.0,-225.0,195.0,"Department of Homeland Security Authorization Act for Fiscal Year 2006, On Motion to Recommit with Instructions"
Passed,-0.028287903998179965,-0.03758859288189253,33.0,419.0,226.0,193.0,"Department of Homeland Security Authorization Act for Fiscal Year 2006, On Passage"
Passed,-0.034587149093114875,0.02735479064595449,408.0,22.0,215.0,-193.0,"Providing for consideration of the bill (H.R. 2361) making appropriations for the Department of the Interior, environment and related agencies for the fiscal year ending September 30, 2006, and for other purposes, On Ordering the Previous Question"
Failed,-0.0016094815666047797,0.03349625429377653,163.0,-201.0,-19.0,-182.0,", On Agreeing to the Amendment"
Failed,-0.010589650204656458,0.02516082765900793,178.0,-104.0,37.0,-141.0,", On Agreeing to the Amendment"
Failed,0.017030201483926435,0.0252538720751463,-11.0,-267.0,-139.0,-128.0,", On Agreeing to the Amendment"
Failed,0.03411658497014707,-0.022684726653614304,-374.0,-50.0,-212.0,162.0,", On Agreeing to the Amendment"
Failed,-0.005357672239138044,0.03289134282539086,191.0,-175.0,8.0,-183.0,", On Agreeing to the Amendment"
Agreed to,0.01385269050785244,-0.025801928236067216,-213.0,89.0,-62.0,151.0,", On Agreeing to the Amendment"
Failed,0.002753436122844149,0.03510393671122628,141.0,-235.0,-47.0,-188.0,", On Agreeing to the Amendment"
Failed,0.03585351224745579,-0.02605278484473049,-408.0,-38.0,-223.0,185.0,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2006, On Motion to Recommit with Instructions"
Passed,-0.030746854982402507,-0.01054333657518362,171.0,241.0,206.0,35.0,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2006, On Passage"
Passed,-0.025599566211464232,-0.036102121373461915,19.0,393.0,206.0,187.0,"Internet Spyware (I-SPY) Prevention Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.025766646067976837,-0.03524762182916155,24.0,388.0,206.0,182.0,"Securely Protect Yourself Against Cyber Trespass Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.02569259550584231,-0.03621666102092766,20.0,396.0,208.0,188.0,"Recognizing the 57th Anniversary of the Independence of the State of Israel, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.035027418102806435,0.026504265712183832,406.0,30.0,218.0,-188.0,"Providing for consideration of the bill (H.R. 2419) making appropriations for energy and water development for FY 2006, On Ordering the Previous Question"
Passed,0.023465461237433392,-0.027885150768098343,-304.0,42.0,-131.0,173.0,"Stem Cell Research Enhancement Act, On Passage"
Passed,-0.02813923869228901,-0.0388639173303351,28.0,430.0,229.0,201.0,"Stem Cell Therapeutic and Research Act, On Motion to Suspend the Rules and Pass"
Passed,-0.027865627980038485,-0.037948770764113106,30.0,422.0,226.0,196.0,"Business Checking Freedom Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,0.03425316352293363,0.0014691919500984625,-241.0,-203.0,-222.0,19.0,", On Agreeing to the Amendment"
Failed,0.020554899134663417,0.00093372324060034,-158.0,-122.0,-140.0,18.0,", On Agreeing to the Amendment"
Failed,0.03333525814387597,-0.016656567289369484,-326.0,-80.0,-203.0,123.0,", On Agreeing to the Amendment"
Failed,0.035598533244011465,-0.017140632925290143,-355.0,-95.0,-225.0,130.0,"Energy and Water Development Appropriations, FY 2006, On Motion to Recommit with Instructions"
Passed,-0.026147679222080247,-0.03711527942397814,20.0,402.0,211.0,191.0,"Energy and Water Development Appropriations, FY 2006, On Passage"
Passed,-0.03619657837676575,0.028159552932061342,424.0,26.0,225.0,-199.0,"Providing for consideration of the bill (H.R. 1815) to authorize appropriations for fiscal year 2006 for military activities of the Department of Defense, to prescribe military personnel strengths for fiscal year 2006, and for other purposes, On Ordering the Previous Question"
Passed,-0.03578672870105818,0.027480033042569796,418.0,28.0,223.0,-195.0,"Providing for consideration of the bill (H.R. 1815) to authorize appropriations for fiscal year 2006 for military activities of the Department of Defense, to prescribe military personnel strengths for fiscal year 2006, and for other purposes, On Agreeing to the Resolution"
Agreed to,-0.033348683377719006,0.019183557360968797,340.0,62.0,201.0,-139.0,", On Agreeing to the Amendment"
Agreed to,-0.02944927144055119,-0.03355918501175827,58.0,396.0,227.0,169.0,", On Agreeing to the Amendment"
Failed,0.030698328046752002,-0.021021178088593342,-323.0,-41.0,-182.0,141.0,", On Agreeing to the Amendment"
Agreed to,-0.027985734437768108,-0.03840155517406237,28.0,426.0,227.0,199.0,", On Agreeing to the Amendment"
Agreed to,-0.03456511147318531,-0.007576510148166531,209.0,245.0,227.0,18.0,", On Agreeing to the Amendment"
Failed,0.02003371488654974,0.01260879980487762,-90.0,-204.0,-147.0,-57.0,", On Agreeing to the Amendment"
Failed,0.034552267285471554,-0.002641126152527428,-259.0,-173.0,-216.0,43.0,", On Agreeing to the Amendment"
Failed,0.03447932965230436,-0.029045408017584193,-410.0,-8.0,-209.0,201.0,"National Defense Authorization Act, FY 06, On Motion to Recommit with Instructions"
Passed,-0.030865429333796445,-0.026793906035786824,96.0,350.0,223.0,127.0,"National Defense Authorization Act, FY 06, On Passage"
Passed,-0.035796747543506036,0.02726032204434542,416.0,30.0,223.0,-193.0,"Providing for consideration of the bill (H.R. 2528), Military Quality of Life and VA Appropriations, FY 2006, On Ordering the Previous Question"
Failed,0.031967383418622375,-0.028012144293210875,-380.0,-2.0,-191.0,189.0,", On Agreeing to the Amendment"
Failed,0.03320218823440789,-0.01559911319675725,-318.0,-84.0,-201.0,117.0,", On Agreeing to the Amendment"
Passed,-0.02829570987313555,-0.037892157063672556,33.0,423.0,228.0,195.0,"Military Quality of Life and VA Appropriations, FY 2006, On Passage"
Failed,0.035527644048452864,-0.0259385652212094,-405.0,-35.0,-220.0,185.0,"Transportation Equity Act: A Legacy for Users, On Motion to Instruct Conferees"
Passed,-0.027574790125512037,-0.03583581183651945,36.0,404.0,220.0,184.0,"Recognizing the historical significance of the Mexican holiday of Cinco de Mayo, On Motion to Suspend the Rules and Agree"
Passed,-0.027873743186722404,-0.03621914774779521,36.0,406.0,221.0,185.0,"Expressing the sense of the House of Representatives regarding manifestations of anti-Semitism by United Nations member states and urging action against anti-Semitism by United Nations officials, United Nations member states, and the Government of the United States, and for other purposes, On Motion to Suspend the Rules and Agree"
Agreed to,0.026131576791532954,-0.02658035164334721,-320.0,24.0,-148.0,172.0,", On Agreeing to the Amendment"
Failed,0.025245750075757873,-0.013418952330214949,-240.0,-54.0,-147.0,93.0,", On Agreeing to the Amendment"
Agreed to,0.02832791681965988,-0.02594894965667919,-339.0,7.0,-166.0,173.0,", On Agreeing to the Amendment"
Agreed to,0.008169747892128657,-0.023701533336849632,-152.0,110.0,-21.0,131.0,", On Agreeing to the Amendment"
Failed,0.010164699931817109,0.012694384240601958,-1.0,-133.0,-67.0,-66.0,", On Agreeing to the Amendment"
Failed,0.0162648884391977,0.030289048618040357,29.0,-289.0,-130.0,-159.0,", On Agreeing to the Amendment"
Failed,0.005817601214877474,0.03508110823145959,118.0,-254.0,-68.0,-186.0,", On Agreeing to the Amendment"
Failed,-0.01820934426345217,0.030713189745925736,280.0,-88.0,96.0,-184.0,", On Agreeing to the Amendment"
Passed,-0.0252323555461467,-0.03660120282549829,15.0,389.0,202.0,187.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2006, On Passage"
Failed,0.01909923428640082,0.022572275253473745,-39.0,-253.0,-146.0,-107.0,"Withdrawing approval of the United States from the Agreement establishing the World Trade Organization, On Passage"
Passed,-0.03540786227358982,0.02822351568371498,417.0,21.0,219.0,-198.0,", On Motion to Table"
Passed,-0.025901450469962062,-0.03253113298595773,38.0,368.0,203.0,165.0,"To amend the Agricultural Credit Act of 1987 to reauthorize State mediation programs, On Motion to Suspend the Rules and Pass"
Passed,-0.025705946363934556,-0.03246425686473662,39.0,369.0,204.0,165.0,"Floyd Lupton Post Office Designation, On Motion to Suspend the Rules and Pass"
Passed,-0.035337799258411295,0.026318584539600835,407.0,33.0,220.0,-187.0,"Providing for consideration of the bill (H.R. 2862), Science, State, Justice, and Commerce Appropriations, FY 06, On Ordering the Previous Question"
Failed,0.030772248986251124,-0.02197827863263928,-335.0,-35.0,-185.0,150.0,", On Agreeing to the Amendment"
Failed,0.00509837307299535,0.0066208994027363586,-16.0,-76.0,-46.0,-30.0,", On Agreeing to the Amendment"
Agreed to,0.026358966567515504,-0.029946728537000946,-350.0,44.0,-153.0,197.0,", On Agreeing to the Amendment"
Failed,0.01661541531351388,0.010828239926558219,-70.0,-166.0,-118.0,-48.0,", On Agreeing to the Amendment"
Agreed to,0.008118996590119342,-0.021786215094234822,-165.0,91.0,-37.0,128.0,", On Agreeing to the Amendment"
Failed,-0.0028991568279029788,0.034848941414938085,181.0,-203.0,-11.0,-192.0,", On Agreeing to the Amendment"
Agreed to,-0.020925532165178017,0.013189791438540644,219.0,37.0,128.0,-91.0,", On Agreeing to the Amendment"
Failed,0.027500629782078814,0.029920975785186318,-66.0,-364.0,-215.0,-149.0,", On Agreeing to the Amendment"
Failed,0.028589132845371082,-0.014328421753761015,-276.0,-72.0,-174.0,102.0,", On Agreeing to the Amendment"
Failed,-0.006245495056515969,0.03362232823489772,205.0,-179.0,13.0,-192.0,", On Agreeing to the Amendment"
Failed,0.02645312732766357,-0.02194786373132166,-304.0,-8.0,-156.0,148.0,", On Agreeing to the Amendment"
Failed,0.032731086131698464,-0.011352060607681225,-286.0,-104.0,-195.0,91.0,", On Agreeing to the Amendment"
Failed,0.03544031917474328,-0.027991232662655848,-416.0,-22.0,-219.0,197.0,", On Agreeing to the Amendment"
Agreed to,-0.031410482024718404,0.017851757459935502,307.0,61.0,184.0,-123.0,", On Agreeing to the Amendment"
Agreed to,0.026180832230884927,-0.030080666096995806,-347.0,49.0,-149.0,198.0,", On Agreeing to the Amendment"
Failed,0.009491306227257518,0.036430985018456055,99.0,-291.0,-96.0,-195.0,", On Agreeing to the Amendment"
Failed,0.0033786910577812304,0.03588508604957735,138.0,-244.0,-53.0,-191.0,", On Agreeing to the Amendment"
Agreed to,-0.02497038716342302,-0.038199310642206,8.0,406.0,207.0,199.0,", On Agreeing to the Amendment"
Failed,-0.02680696057823253,0.026563404556771735,321.0,-17.0,152.0,-169.0,", On Agreeing to the Amendment"
Failed,0.0027450713367915746,0.03047371975574792,115.0,-215.0,-50.0,-165.0,", On Agreeing to the Amendment"
Failed,0.03659682741370366,-0.022423597095778403,-386.0,-62.0,-224.0,162.0,", On Agreeing to the Amendment"
Failed,0.03278706829140108,-0.008564089575520984,-266.0,-128.0,-197.0,69.0,", On Agreeing to the Amendment"
Failed,0.032040002279231726,-0.022047665404742515,-338.0,-42.0,-190.0,148.0,", On Agreeing to the Amendment"
Agreed to,-0.031500262805990574,0.02629474983728718,365.0,11.0,188.0,-177.0,", On Agreeing to the Amendment"
Passed,-0.026695158859662272,-0.037843806623305186,22.0,410.0,216.0,194.0,"Science, State, Justice, and Commerce Appropriations, FY 2006, On Passage"
Passed,-0.03578675152701794,0.028003563735867043,420.0,24.0,222.0,-198.0,"Providing for consideration of the bill (H.R. 2863), Department of Defense Appropriations, FY 2006, On Ordering the Previous Question"
